corp_code,corp_name,stock_code,business_year,fs_label,revenue_current,revenue_previous,op_current,op_previous,revenue_account_name,op_account_name,current_period_name,previous_period_name
00113544,대한화섬,003830,2025,별도재무제표,108225676813.0,123785673930.0,-7255414926.0,-1542476290.0,매출액,영업이익,제 63 기,제 62 기
00113614,대현,016090,2023,별도재무제표,295303511096.0,319305279593.0,21331953277.0,30195181973.0,매출,영업이익,제 42 기,제 41 기
00113614,대현,016090,2024,별도재무제표,259284732061.0,295303511096.0,14372512461.0,21331953277.0,매출,영업이익,제 43 기,제 42 기
00113614,대현,016090,2025,별도재무제표,240544349714.0,259284732061.0,7078190153.0,14372512461.0,매출,영업이익,제 44 기,제 43 기
00428729,대호에이엘,069460,2023,별도재무제표,181568717221.0,174036740741.0,8359024150.0,9340386983.0,수익(매출액),영업이익(손실),제 22 기,제 21 기
00428729,대호에이엘,069460,2024,별도재무제표,168532831254.0,181568717221.0,5826923476.0,8359024150.0,수익(매출액),영업이익(손실),제 23 기,제 22 기
00428729,대호에이엘,069460,2025,연결재무제표,215642472961.0,168532831254.0,3471899198.0,5826923476.0,수익(매출액),영업이익(손실),제 24 기,제 23 기
00166175,대호특수강,021040,2023,별도재무제표,300559957997.0,306845564412.0,1660919750.0,901712482.0,수익(매출액),영업이익(손실),제 36 기,제 35 기
00166175,대호특수강,021040,2024,연결재무제표,296390570520.0,300559957997.0,2667939267.0,1660919750.0,수익(매출액),영업이익(손실),제 37 기,제 36 기
00166175,대호특수강,021040,2025,연결재무제표,277424948980.0,296390570520.0,2371277694.0,2667939267.0,수익(매출액),영업이익(손실),제 38 기,제 37 기
00210740,대화제약,067080,2023,연결재무제표,141359215372.0,131911692836.0,1963837396.0,5848093540.0,수익(매출액),영업이익(손실),제 40 기,제 39 기
00210740,대화제약,067080,2024,연결재무제표,149409212217.0,141359215372.0,6713011646.0,1963837396.0,수익(매출액),영업이익(손실),제 41 기,제 40 기
00210740,대화제약,067080,2025,연결재무제표,143060002187.0,149409212217.0,3162277476.0,6713011646.0,수익(매출액),영업이익(손실),제 42 기,제 41 기
01214743,더네이쳐홀딩스,298540,2023,연결재무제표,548443577367.0,497852449325.0,66951645379.0,90782683462.0,수익(매출액),영업이익(손실),제 20 기,제 19 기
01214743,더네이쳐홀딩스,298540,2024,연결재무제표,516897055775.0,548443577367.0,30093846387.0,66951645379.0,매출액,영업이익,제 21 기,제 20 기
01214743,더네이쳐홀딩스,298540,2025,연결재무제표,477521854058.0,516897055775.0,6968044892.0,30093846387.0,매출액,영업이익,제 22 기,제 21 기
00205687,더라미,032860,2023,별도재무제표,50977133773.0,62566412210.0,-3542638080.0,-3179470531.0,매출,영업이익(손실),제 39 기,제 38 기
00205687,더라미,032860,2024,별도재무제표,69776981093.0,50977133773.0,1617984206.0,-3542638080.0,매출,영업이익(손실),제 40 기,제 39 기
00205687,더라미,032860,2025,별도재무제표,50919669504.0,69776981093.0,-1720450576.0,1617984206.0,매출,영업이익(손실),제 41 기,제 40 기
00968607,더본코리아,475560,2024,연결재무제표,464151201512.0,410657834107.0,36023906701.0,25593781484.0,매출액,영업이익,제 31 기,제 30 기
00968607,더본코리아,475560,2025,연결재무제표,361238529222.0,464151201512.0,-23678680069.0,36023906701.0,매출액,영업이익(손실),제 32 기,제 31 기
01010110,더블유게임즈,192080,2023,연결재무제표,582333575007.0,617262019515.0,213292020378.0,183857429569.0,영업수익,영업이익,제 12 기,제 11 기
01010110,더블유게임즈,192080,2024,연결재무제표,633474235686.0,582333575007.0,248734053740.0,213292020378.0,영업수익,영업이익,제 13 기,제 12 기
01010110,더블유게임즈,192080,2025,연결재무제표,719897452508.0,633474235686.0,232134020348.0,248734053740.0,영업수익,영업이익,제 14 기,제 13 기
01291317,더블유씨피,393890,2023,연결재무제표,304986337193.0,257451425430.0,46391318239.0,58027154917.0,매출,영업이익,제 8 기,제 7 기
01291317,더블유씨피,393890,2024,연결재무제표,322073352106.0,304986337193.0,-70938111834.0,46391318239.0,수익(매출액),영업이익(손실),제 9 기,제 8 기
01291317,더블유씨피,393890,2025,연결재무제표,110812962474.0,322073352106.0,-127642966602.0,-70938111834.0,수익(매출액),영업이익(손실),제 10 기,제 9 기
01318261,더블유에스아이,299170,2023,연결재무제표,30877345387.0,27128845288.0,3342668803.0,3684173156.0,수익(매출액),영업이익(손실),제 6 기,제 5 기
01318261,더블유에스아이,299170,2024,연결재무제표,40411341295.0,30877345387.0,3850124651.0,3342668803.0,수익(매출액),영업이익(손실),제 7 기,제 6 기
01318261,더블유에스아이,299170,2025,연결재무제표,51706061278.0,40411341295.0,3915666692.0,3850124651.0,수익(매출액),영업이익(손실),제 8 기,제 7 기
00172291,더존비즈온,012510,2023,연결재무제표,353562627173.0,304302941269.0,69070239677.0,45533613298.0,매출액,영업이익,제 47 기,제 46 기
00172291,더존비즈온,012510,2024,연결재무제표,402332391243.0,354630798397.0,88064046059.0,72364961736.0,매출액,영업이익,제 48 기,제 47 기
00172291,더존비즈온,012510,2025,연결재무제표,446299245964.0,402332391243.0,127727153412.0,88064046059.0,매출액,영업이익,제 49 기,제 48 기
01563667,더즌,462860,2025,연결재무제표,59971247338.0,62657767124.0,13628015735.0,10022797774.0,수익(매출액),영업이익(손실),제 9 기,제 8 기
00530413,더코디,224060,2023,연결재무제표,20212268116.0,20111858404.0,-10401169534.0,-9020440627.0,수익(매출액),영업이익(손실),제 25 기,제 24 기
00530413,더코디,224060,2024,연결재무제표,33516116341.0,20212268116.0,-3707153690.0,-10401169534.0,수익(매출액),영업이익(손실),제 26 기,제 25 기
00530413,더코디,224060,2025,연결재무제표,25266240903.0,27133693589.0,-830924048.0,245424056.0,수익(매출액),영업이익(손실),제 27 기,제 26 기
00351454,더테크놀로지,043090,2023,연결재무제표,15894717014.0,3896571513.0,-10878883880.0,-5053807571.0,매출액,영업이익(손실),제 37 기,제 36 기
00351454,더테크놀로지,043090,2024,연결재무제표,10359147302.0,14907177717.0,-7158316595.0,-10399993294.0,매출액,영업이익(손실),제 38 기,제 37 기
00351454,더테크놀로지,043090,2025,연결재무제표,12576496826.0,10323419806.0,-3193627067.0,-7010339864.0,매출액,영업이익(손실),제 39 기,제 38 기
01138364,더핑크퐁컴퍼니,403850,2023,연결재무제표,94629881285.0,116964259597.0,-3222736589.0,3698960781.0,수익(매출액),영업이익(손실),제 14 기,제 13 기
01138364,더핑크퐁컴퍼니,403850,2024,연결재무제표,97368182311.0,87845458296.0,18811003153.0,3989403591.0,매출액,영업이익,제 15 기,제 14 기
01138364,더핑크퐁컴퍼니,403850,2025,연결재무제표,93861865441.0,97368182311.0,19362248868.0,18811003153.0,매출액,영업이익,제 16 기,제 15 기
01061558,덕산네오룩스,213420,2023,연결재무제표,163702143267.0,176677173188.0,32919649532.0,44866531676.0,매출액,영업이익,제 10 기,제 9 기
01061558,덕산네오룩스,213420,2024,연결재무제표,212252223722.0,163702143267.0,52471548274.0,32919649532.0,매출액,영업이익,제 11 기,제 10 기
01061558,덕산네오룩스,213420,2025,연결재무제표,344309797191.0,212252223722.0,60742428308.0,52471548274.0,매출액,영업이익,제 12 기,제 11 기
01021666,덕산테코피아,317330,2023,연결재무제표,94076712274.0,111005121065.0,-6225474421.0,9261039886.0,수익(매출액),영업이익(손실),제 18 기,제 17 기
01021666,덕산테코피아,317330,2024,연결재무제표,99694431512.0,94076712274.0,-30219465064.0,-6225474421.0,수익(매출액),영업이익(손실),제 19 기,제 18 기
01021666,덕산테코피아,317330,2025,연결재무제표,112078954483.0,99694431512.0,-43026410473.0,-30219465064.0,수익(매출액),영업이익(손실),제 20 기,제 19 기
00471068,덕산하이메탈,077360,2023,연결재무제표,144452975904.0,164401247778.0,-10965930533.0,-3724972959.0,수익(매출액),영업이익(손실),제 25 기,제 24 기
00471068,덕산하이메탈,077360,2024,연결재무제표,235891931037.0,144452975904.0,18638671330.0,-10965930533.0,매출액,영업이익(손실),제 26 기,제 25 기
00471068,덕산하이메탈,077360,2025,연결재무제표,236404536110.0,235891931037.0,2813023041.0,18638671330.0,수익(매출액),영업이익(손실),제 27 기,제 26 기
00114093,덕성,004830,2023,연결재무제표,107932700729.0,133297779331.0,5090066210.0,5248384446.0,매출액,영업이익(손실),제 58 기,제 57 기
00114093,덕성,004830,2024,연결재무제표,125453477601.0,107932700729.0,8910501328.0,5090066210.0,매출액,영업이익,제 59 기,제 58 기
00114093,덕성,004830,2025,연결재무제표,146476303554.0,125453477601.0,6235964595.0,8910501328.0,매출액,영업이익,제 60 기,제 59 기
00454937,덕신이피씨,090410,2023,연결재무제표,218078494407.0,201608200221.0,28946846479.0,20194992054.0,수익(매출액),영업이익(손실),제 33 기,제 32 기
00454937,덕신이피씨,090410,2024,연결재무제표,146564092289.0,218078494407.0,10727288982.0,28946846479.0,수익(매출액),영업이익(손실),제 34 기,제 33 기
00454937,덕신이피씨,090410,2025,연결재무제표,106458504421.0,146564092289.0,-103937097.0,10727288982.0,수익(매출액),영업이익(손실),제 35 기,제 34 기
00571298,덕우전자,263600,2023,연결재무제표,165129193757.0,208968711857.0,-9934811736.0,18926504841.0,수익(매출액),영업이익(손실),제 32 기,제 31 기
00571298,덕우전자,263600,2024,연결재무제표,160950428993.0,154774103033.0,-991839128.0,-8839197194.0,수익(매출액),영업이익(손실),제 33 기,제 32 기
00571298,덕우전자,263600,2025,연결재무제표,176946596890.0,160950428993.0,1578114079.0,-991839128.0,수익(매출액),영업이익(손실),제 34 기,제 33 기
01008762,데브시스터즈,194480,2023,연결재무제표,161143328758.0,214423954452.0,-47992774337.0,-19910863432.0,영업수익,영업이익(손실),제 17 기,제 16 기
01008762,데브시스터즈,194480,2024,연결재무제표,236186554886.0,161143328758.0,27185096721.0,-47992774337.0,영업수익,영업이익(손실),제 18 기,제 17 기
01008762,데브시스터즈,194480,2025,연결재무제표,295578347074.0,236186554886.0,6350198195.0,27185096721.0,영업수익,영업이익(손실),제 19 기,제 18 기
01455492,데이원컴퍼니,373160,2024,연결재무제표,127680095673.0,116589559474.0,-286759540.0,1122169574.0,영업수익,영업이익,제 8 기,제 7 기
01455492,데이원컴퍼니,373160,2025,연결재무제표,123860403525.0,127680095673.0,4571578722.0,-286759540.0,영업수익,영업이익(손실),제 9 기,제 8 기
00877819,데이타솔루션,263800,2023,별도재무제표,99260952857.0,99118758717.0,1263533953.0,2656856841.0,매출액,영업이익(손실),제 14 기,제 13 기
00877819,데이타솔루션,263800,2024,별도재무제표,110082857620.0,99260952857.0,58404986.0,1263533953.0,매출액,영업이익(손실),제 15 기,제 14 기
00877819,데이타솔루션,263800,2025,별도재무제표,103815906948.0,110082857620.0,1217275135.0,58404986.0,매출액,영업이익(손실),제 16 기,제 15 기
00112819,데코앤에프,017680,2023,별도재무제표,28144145728.0,27335544440.0,971560175.0,1958653965.0,매출액,영업이익(손실),제 39 기,제 38 기
00112819,데코앤에프,017680,2024,별도재무제표,26307758601.0,28144145728.0,-7446619242.0,971560175.0,매출액,영업이익(손실),제 40 기,제 39 기
00112819,데코앤에프,017680,2025,별도재무제표,14098385747.0,26307758601.0,1169976635.0,-7446619242.0,매출액,영업이익(손실),제 41 기,제 40 기
01021949,덱스터,206560,2023,연결재무제표,67717191460.0,65905730689.0,-41361146.0,-2512357680.0,영업수익,영업이익(손실),제 13 기,제 12 기
01021949,덱스터,206560,2024,연결재무제표,53688139351.0,67717191460.0,-8895513452.0,-41361146.0,영업수익,영업이익(손실),제 14 기,제 13 기
01021949,덱스터,206560,2025,연결재무제표,55416993715.0,53688139351.0,-6505871065.0,-8895513452.0,영업수익,영업이익(손실),제 15 기,제 14 기
01187494,덴티스,261200,2023,연결재무제표,94334674935.0,87087135928.0,428688410.0,5585567026.0,매출액,영업이익,제 8 기,제 7 기
01187494,덴티스,261200,2024,연결재무제표,114283327326.0,94334674935.0,-446195829.0,428688410.0,매출액,영업이익,제 9 기,제 8 기
01187494,덴티스,261200,2025,연결재무제표,114245201119.0,114283327326.0,-10413973139.0,-446195829.0,매출액,영업이익(손실),제 10 기,제 9 기
00526599,덴티움,145720,2023,연결재무제표,393188581139.0,355865975045.0,138279256798.0,125702600219.0,수익(매출액),영업이익(손실),제 24 기,제 23 기
00526599,덴티움,145720,2024,연결재무제표,407807117931.0,393188581139.0,98497363463.0,138279256798.0,매출액,영업이익,제 25 기,제 24 기
00526599,덴티움,145720,2025,연결재무제표,346451532721.0,407807117931.0,64110852662.0,98497363463.0,매출액,영업이익,제 26 기,제 25 기
01380578,도우인시스,484120,2025,연결재무제표,139791218651.0,141707834884.0,3384516329.0,9696133480.0,매출액,영업이익,제 16 기,제 15 기
00449379,도이치모터스,067990,2023,연결재무제표,2195954335686.0,1957078960881.0,42771890724.0,64842909912.0,매출액,영업이익,제 24 기,제 23 기
00449379,도이치모터스,067990,2024,연결재무제표,2168435353922.0,2195954335686.0,25040690515.0,42771890724.0,수익(매출액),영업이익,제 25 기,제 24 기
00449379,도이치모터스,067990,2025,연결재무제표,2549096896332.0,2168435353922.0,40785780982.0,25040690515.0,매출액,영업이익,제 26 기,제 25 기
00114552,도화엔지니어링,002150,2023,연결재무제표,574990699821.0,555824251958.0,21891969353.0,11939896822.0,영업수익,영업이익(손실),제 62 기,제 61 기
00114552,도화엔지니어링,002150,2024,연결재무제표,582786671724.0,574990699821.0,-13386874639.0,21891969353.0,영업수익,영업이익(손실),제 63 기,제 62 기
00114552,도화엔지니어링,002150,2025,연결재무제표,698474865934.0,582786671724.0,30117245820.0,-13386874639.0,영업수익,영업이익(손실),제 64 기,제 63 기
